,advisories,appId,app_id,app_view_url,apple_watch_enabled,apple_watch_icon,bundle_id,buys_ads,canonical_country,categories,content_rating,delta,downloads_revenue_date,eula_url,feature_graphic,global_rating_count,humanized_name,humanized_worldwide_last_month_downloads,humanized_worldwide_last_month_revenue,icon,iconUrl,icon_url,id,imessage_enabled,imessage_icon,in_app_purchases,name,os,price,privacy_policy_url,publisher_address,publisher_country,publisher_email,publisher_id,publisher_name,publisher_profile_url,rank,rating,rating_count,rating_count_for_current_version,rating_for_current_version,release_date,short_description,shows_ads,support_url,updated_date,url,valid_countries,version,website_url
43,"['Frequent/Intense Mature/Suggestive Themes', 'Frequent/Intense Realistic Violence', 'Infrequent/Mild Sexual Content and Nudity', 'Frequent/Intense Cartoon or Fantasy Violence', 'Frequent/Intense Alcohol, Tobacco, or Drug Use or References', 'Frequent/Intense Simulated Gambling', 'Frequent/Intense Profanity or Crude Humor']",763692274.0,763692274.0,/ios/us/rockstar-games/app/grand-theft-auto-san-andreas/763692274/,,,com.rockstargames.gta3sa,,US,"[6014, 6016, 7002, 7001]",17+,1.0,2020-02-17T00:00:00Z,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewEula?cc=vn&id=763692274,https://is2-ssl.mzstatic.com/image/thumb/Features127/v4/6a/1b/0c/6a1b0c67-bfb1-7236-8550-7added3382e1/source/4320x1080.png,188580.0,Grand Theft Auto,"{'downloads': 40000, 'downloads_rounded': 40, 'prefix': None, 'string': '40k', 'units': 'k'}","{'prefix': '$', 'revenue': 400000, 'revenue_rounded': 400, 'string': '$400k', 'units': 'k'}",https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/6d/92/8a/6d928aa4-847e-5692-8c07-72f772b271a7/AppIcon-2-0-1x_U007emarketing-0-85-220-10.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/6d/92/8a/6d928aa4-847e-5692-8c07-72f772b271a7/AppIcon-2-0-1x_U007emarketing-0-85-220-10.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/6d/92/8a/6d928aa4-847e-5692-8c07-72f772b271a7/AppIcon-2-0-1x_U007emarketing-0-85-220-10.png/150x150bb.png,763692274.0,,,,Grand Theft Auto: San Andreas,ios,6.99,http://www.rockstargames.com/privacy,,Spain,,330049731.0,Rockstar Games,/ios/publisher/rockstar-games/330049731,15.0,4.5,63259.0,13926.0,4.5,2013-12-12T08:00:00Z,,True,http://support.rockstargames.com,2019-04-12T00:00:00Z,https://apps.apple.com/US/app/id763692274?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'GB', 'IT', 'JP', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'UY', 'UZ', 'VE', 'VN']",2.2,http://www.rockstargames.com/sanandreas
44,['Frequent/Intense Simulated Gambling'],447553564.0,447553564.0,/ios/us/playtika-ltd/app/slotomania-vegas-casino-slots/447553564/,,,com.playtika.slotomania,True,US,"[6014, 7006, 6016, 7005]",17+,1.0,2020-02-17T00:00:00Z,,https://is3-ssl.mzstatic.com/image/thumb/Features117/v4/eb/00/62/eb006229-6fbb-eefa-45c0-448d5b513ca8/source/4320x1080.png,546066.0,Slotomania Vegas Casino Slots,"{'downloads': 80000, 'downloads_rounded': 80, 'prefix': None, 'string': '80k', 'units': 'k'}","{'prefix': '$', 'revenue': 14000000, 'revenue_rounded': 14, 'string': '$14m', 'units': 'm'}",https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/16/70/05/16700523-f6d2-6b4b-a0c6-1570d48bd149/AppIcons-0-1x_U007emarketing-0-85-220-0-7.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/16/70/05/16700523-f6d2-6b4b-a0c6-1570d48bd149/AppIcons-0-1x_U007emarketing-0-85-220-0-7.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/16/70/05/16700523-f6d2-6b4b-a0c6-1570d48bd149/AppIcons-0-1x_U007emarketing-0-85-220-0-7.png/150x150bb.png,447553564.0,,,True,Slotomania™ Vegas Casino Slots,ios,0.0,http://playtika.com/privacy-policy.html,,Israel,,447553567.0,Playtika LTD,/ios/publisher/playtika-ltd/447553567,15.0,4.5,323901.0,1143.0,4.5,2011-11-07T14:33:35Z,,True,https://playtikaprod.service-now.com/slotomania_support_pc_main.do,2020-02-17T00:00:00Z,https://apps.apple.com/US/app/id447553564?l=en,"['US', 'AU', 'CA', 'FR', 'DE', 'GB', 'IT', 'JP', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",3.29.1,http://playtika.com
45,[],711923939.0,711923939.0,/ios/us/square-inc/app/cash-app/711923939/,,,com.squareup.cash,True,US,"[6015, 6000]",4+,1.0,2020-02-17T00:00:00Z,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewEula?cc=us&id=711923939,,332084.0,Cash App,"{'downloads': 2000000, 'downloads_rounded': 2, 'prefix': None, 'string': '2m', 'units': 'm'}","{'prefix': '< $', 'revenue': 1000, 'revenue_rounded': 5, 'string': '< $5k', 'units': 'k'}",https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/a7/c4/cf/a7c4cfcb-0145-607a-93c9-9cd9b9ccf7c3/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/a7/c4/cf/a7c4cfcb-0145-607a-93c9-9cd9b9ccf7c3/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/a7/c4/cf/a7c4cfcb-0145-607a-93c9-9cd9b9ccf7c3/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/150x150bb.png,711923939.0,True,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/32/72/fa/3272fac1-3216-e848-dcd7-a9e76f9262a4/iMessage_App_Icon-0-1x_U007emarketing-0-3-GLES2_U002c0-512MB-sRGB-0-0-0-85-181-0-0-0-0.png/768x1024bb.png,,Cash App,ios,0.0,https://squareup.com/legal/privacy,,US,,335393791.0,"Square, Inc.",/ios/publisher/square-inc/335393791,16.0,4.5,330891.0,17.0,5.0,2013-10-16T07:51:06Z,,,https://cash.app/help,2020-02-19T00:00:00Z,https://apps.apple.com/US/app/id711923939?l=en,"['US', 'GB']",3.8,https://cash.app
46,[],824305459.0,824305459.0,/ios/us/flipline-studios/app/papa-s-freezeria-to-go/824305459/,,,com.flipline.papasfreezeriatogo,,US,"[6014, 7017, 7015]",4+,2.0,2020-02-17T00:00:00Z,,,3131.0,Papa's Freezeria,"{'downloads': 20000, 'downloads_rounded': 20, 'prefix': None, 'string': '20k', 'units': 'k'}","{'prefix': '$', 'revenue': 30000, 'revenue_rounded': 30, 'string': '$30k', 'units': 'k'}",https://is2-ssl.mzstatic.com/image/thumb/Purple124/v4/44/d1/bb/44d1bb03-8871-ff83-c212-5c55b0f335a6/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-6.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple124/v4/44/d1/bb/44d1bb03-8871-ff83-c212-5c55b0f335a6/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-6.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple124/v4/44/d1/bb/44d1bb03-8871-ff83-c212-5c55b0f335a6/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-6.png/150x150bb.png,824305459.0,,,,Papa's Freezeria To Go!,ios,0.99,http://www.flipline.com/privacy.html,,US,,514634238.0,Flipline Studios,/ios/publisher/flipline-studios/514634238,16.0,4.5,1861.0,451.0,4.5,2014-02-26T23:08:16Z,,True,http://www.flipline.com,2019-01-24T00:00:00Z,https://apps.apple.com/US/app/id824305459?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",1.2.0,http://www.flipline.com/apps/papasfreezeriatogo/
47,"['Infrequent/Mild Realistic Violence', 'Frequent/Intense Mature/Suggestive Themes', 'Infrequent/Mild Horror/Fear Themes', 'Infrequent/Mild Cartoon or Fantasy Violence']",1017492454.0,1017492454.0,/ios/us/google-llc/app/youtube-music/1017492454/,,,com.google.ios.youtubemusic,True,US,"[6011, 6016]",17+,1.0,2020-02-17T00:00:00Z,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewEula?cc=ae&id=1017492454,,622776.0,YouTube Music,"{'downloads': 3000000, 'downloads_rounded': 3, 'prefix': None, 'string': '3m', 'units': 'm'}","{'prefix': '$', 'revenue': 11000000, 'revenue_rounded': 11, 'string': '$11m', 'units': 'm'}",https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/13/c0/fd/13c0fd83-d636-6352-eab9-f267e45236ce/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/13/c0/fd/13c0fd83-d636-6352-eab9-f267e45236ce/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/13/c0/fd/13c0fd83-d636-6352-eab9-f267e45236ce/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,1017492454.0,,,True,YouTube Music,ios,0.0,https://www.google.com/policies/privacy,,US,,281956209.0,Google LLC,/ios/publisher/google-llc/281956209,16.0,4.5,268804.0,1021.0,5.0,2015-11-12T15:56:43Z,,True,https://support.google.com/youtubemusic,2020-02-18T00:00:00Z,https://apps.apple.com/US/app/id1017492454?l=en,"['US', 'AU', 'CA', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'AR', 'AT', 'BE', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'SV', 'FI', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KW', 'LB', 'LT', 'LU', 'MY', 'MX', 'NL', 'NZ', 'NO', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'SE', 'CH', 'TW', 'TH', 'TR', 'UA', 'AE', 'UY']",3.53,https://support.google.com/youtubemusic
48,"['Infrequent/Mild Cartoon or Fantasy Violence', 'Infrequent/Mild Sexual Content and Nudity', 'Infrequent/Mild Horror/Fear Themes', 'Infrequent/Mild Realistic Violence', 'Infrequent/Mild Profanity or Crude Humor', 'Infrequent/Mild Mature/Suggestive Themes', 'Infrequent/Mild Alcohol, Tobacco, or Drug Use or References']",363590051.0,363590051.0,/ios/us/netflix-inc/app/netflix/363590051/,,,com.netflix.Netflix,True,US,"[6016, 6012]",12+,2.0,2020-02-17T00:00:00Z,,https://is3-ssl.mzstatic.com/image/thumb/Features114/v4/56/2c/3d/562c3d9b-e501-99c3-772e-e2f99c206bdf/source/4320x1080.png,971425.0,Netflix,"{'downloads': 9000000, 'downloads_rounded': 9, 'prefix': None, 'string': '9m', 'units': 'm'}","{'prefix': '$', 'revenue': 36000000, 'revenue_rounded': 36, 'string': '$36m', 'units': 'm'}",https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/1b/3f/18/1b3f18e2-4827-5e5b-fe18-65d7416fc7c6/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/1b/3f/18/1b3f18e2-4827-5e5b-fe18-65d7416fc7c6/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/1b/3f/18/1b3f18e2-4827-5e5b-fe18-65d7416fc7c6/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,363590051.0,,,True,Netflix,ios,0.0,https://netflix.com/privacy,,US,,363590054.0,"Netflix, Inc.",/ios/publisher/netflix-inc/363590054,17.0,3.5,482261.0,33.0,4.0,2010-04-01T20:41:34Z,,True,http://www.netflix.com/contactus,2020-02-19T00:00:00Z,https://apps.apple.com/US/app/id363590051?l=en,"['US', 'AU', 'CA', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",12.19.2,http://www.netflix.com
49,"['Infrequent/Mild Mature/Suggestive Themes', 'Infrequent/Mild Simulated Gambling', 'Infrequent/Mild Alcohol, Tobacco, or Drug Use or References', 'Infrequent/Mild Cartoon or Fantasy Violence', 'Infrequent/Mild Profanity or Crude Humor']",1406710800.0,1406710800.0,/ios/us/chucklefish-limited/app/stardew-valley/1406710800/,,,com.chucklefish.stardewvalley,True,US,"[6014, 6016, 7014, 7015]",12+,4.0,2020-02-17T00:00:00Z,,,57096.0,Stardew Valley,"{'downloads': 20000, 'downloads_rounded': 20, 'prefix': None, 'string': '20k', 'units': 'k'}","{'prefix': '$', 'revenue': 200000, 'revenue_rounded': 200, 'string': '$200k', 'units': 'k'}",https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/6d/44/ab/6d44abcc-8969-efcc-852d-fa1440d8e81e/AppIcons-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/6d/44/ab/6d44abcc-8969-efcc-852d-fa1440d8e81e/AppIcons-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/6d/44/ab/6d44abcc-8969-efcc-852d-fa1440d8e81e/AppIcons-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/150x150bb.png,1406710800.0,,,,Stardew Valley,ios,7.99,https://chucklefish.org/privacy/,,,,1163786770.0,Chucklefish Limited,/ios/publisher/chucklefish-limited/1163786770,17.0,5.0,21042.0,5151.0,5.0,2018-10-24T07:00:00Z,,True,https://community.playstarbound.com/forums/stardew-support/,2019-11-27T00:00:00Z,https://apps.apple.com/US/app/id1406710800?l=en,"['US', 'AU', 'CA', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",1.37,https://stardewvalley.net/
50,['Frequent/Intense Simulated Gambling'],406889139.0,406889139.0,/ios/us/moon-active/app/coin-master/406889139/,,,com.mobile-softing.coinmaster,True,US,"[6014, 7003, 7002]",17+,-4.0,2020-02-17T00:00:00Z,,https://is3-ssl.mzstatic.com/image/thumb/Features113/v4/8e/d4/ea/8ed4ead5-9ba3-e4a5-79a4-05212b586869/source/4320x1080.png,400153.0,Coin Master,"{'downloads': 800000, 'downloads_rounded': 800, 'prefix': None, 'string': '800k', 'units': 'k'}","{'prefix': '$', 'revenue': 12000000, 'revenue_rounded': 12, 'string': '$12m', 'units': 'm'}",https://is5-ssl.mzstatic.com/image/thumb/Purple114/v4/f7/6e/14/f76e14fb-0cdb-a252-690e-4ea8685364a1/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,https://is5-ssl.mzstatic.com/image/thumb/Purple114/v4/f7/6e/14/f76e14fb-0cdb-a252-690e-4ea8685364a1/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,https://is5-ssl.mzstatic.com/image/thumb/Purple114/v4/f7/6e/14/f76e14fb-0cdb-a252-690e-4ea8685364a1/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,406889139.0,,,True,Coin Master,ios,0.0,https://moonactive.com/privacy-policy/,,Israel,,470556954.0,Moon Active,/ios/publisher/moon-active/470556954,17.0,4.5,165261.0,5964.0,4.5,2010-12-11T19:19:07Z,,True,https://moonactive.zendesk.com,2020-02-13T00:00:00Z,https://apps.apple.com/US/app/id406889139?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",3.5.48,http://www.moonactive.com
51,['Unrestricted Web Access'],297606951.0,297606951.0,/ios/us/amzn-mobile-llc/app/amazon-shopping-made-easy/297606951/,,,com.amazon.Amazon,True,US,"[6024, 6012]",17+,5.0,2020-02-17T00:00:00Z,,https://is5-ssl.mzstatic.com/image/thumb/Features22/v4/54/5f/0d/545f0d25-70b1-979d-5af8-8f40706aeacb/source/4320x1080.png,266026.0,Amazon - Shopping made easy,"{'downloads': 3000000, 'downloads_rounded': 3, 'prefix': None, 'string': '3m', 'units': 'm'}","{'prefix': '< $', 'revenue': 1000, 'revenue_rounded': 5, 'string': '< $5k', 'units': 'k'}",https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/fa/77/12/fa7712ce-05d8-b6a8-9185-c10da9e0d2c6/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-6.png/150x150bb.png,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/fa/77/12/fa7712ce-05d8-b6a8-9185-c10da9e0d2c6/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-6.png/150x150bb.png,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/fa/77/12/fa7712ce-05d8-b6a8-9185-c10da9e0d2c6/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-6.png/150x150bb.png,297606951.0,,,,Amazon - Shopping made easy,ios,0.0,http://www.amazon.com/privacy,,US,,297606954.0,AMZN Mobile LLC,/ios/publisher/amzn-mobile-llc/297606954,18.0,3.5,212953.0,206.0,3.5,2008-12-03T08:00:00Z,,True,https://www.amazon.com/gp/help/customer/display.html?nodeId=201945430,2020-02-17T00:00:00Z,https://apps.apple.com/US/app/id297606951?l=en,"['US', 'AU', 'CA', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AZ', 'BB', 'BY', 'BM', 'BR', 'CL', 'CO', 'CR', 'DO', 'EC', 'EG', 'SV', 'GH', 'GT', 'HK', 'ID', 'IL', 'KE', 'KW', 'LB', 'MO', 'MG', 'MY', 'MX', 'NZ', 'NG', 'OM', 'PK', 'PA', 'PE', 'PH', 'QA', 'SA', 'SG', 'ZA', 'LK', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",15.4.0,https://www.amazon.com/iphoneapp
52,[],1479608271.0,1479608271.0,/ios/us/raffaele-d-amato/app/arcadia-arcade-watch-games/1479608271/,True,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/a6/f8/f9/a6f8f94d-1ff1-ef55-c5a7-4a1972f73d71/AppIcon-0-0-1x_U007emarketing-0-0-0-9-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,com.rdamato.watchgames,,US,"[6014, 7001, 7003, 6016]",4+,4.0,2020-02-17T00:00:00Z,,,616.0,Arcadia - Arcade Watch Games,"{'downloads': 7000, 'downloads_rounded': 7, 'prefix': None, 'string': '7k', 'units': 'k'}","{'prefix': '$', 'revenue': 9000, 'revenue_rounded': 9, 'string': '$9k', 'units': 'k'}",https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/5e/1b/57/5e1b5737-ef80-0d18-e2ad-3535fc669683/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/5e/1b/57/5e1b5737-ef80-0d18-e2ad-3535fc669683/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/5e/1b/57/5e1b5737-ef80-0d18-e2ad-3535fc669683/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,1479608271.0,,,,Arcadia - Arcade Watch Games,ios,1.99,https://www.raffaeledamato.it/privacy-policy/,,,,529947655.0,Raffaele D'Amato,/ios/publisher/raffaele-d-amato/529947655,18.0,5.0,558.0,17.0,5.0,2019-12-17T16:47:48Z,,,https://www.raffaeledamato.it/contacts/,2020-02-18T00:00:00Z,https://apps.apple.com/US/app/id1479608271?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",1.3.1,
